opsCode,opsText,opsText_alt,Kombiprodukt,Substanzangabe_aus_OPS-Code,1Substanz_allg_engl_INN_oder_sonst,2Substanz_allg_engl_INN_oder_sonst,3Substanz_allg_engl_INN_oder_sonst,4Substanz_allg_engl_INN_oder_sonst,Einheit_Wert_min,Einheit_Wert_max,UCUM-Code,UCUM-Description,Kommentar SZ,Routes and Methods of Administration - Concept Code,Routes and Methods of Administration - Term,Administration Method - ID,Administration Method - Name,Code Intended Site (EDQM),Intended Site (EDQM),Routes and Methods of Administration - Concept Code.1,Routes and Methods of Administration - Term.1,Administration Method - ID.1,Administration Method - Name.1,Code Intended Site (EDQM).1,Intended Site (EDQM).1,EU-Zulassung? ,Strenght,Pharmaceutical Form,Packaging,Handelsname-Beispiel (Invented name),Kombi_ja_nein_beides,Substanzname_Stoffkatalog,Substanz_genau_Bezeichnung_engl,UNII_Substanz_genau,ASK_Substanz_genau,CAS_Substanz_genau,Subst_genau_gleich_Subst_allgemein,Substanz_allg_engl_INN_oder_sonst,INN_englisch,UNII_Substanz_allg,ASK_Substanz_allg,CAS_Substanz_allg,Substanzname_ATC_DIMDI-Liste,ATC-Code_y,ATC-Code2_y,ATC-Code3_y,ATC-Code4_y,ATC-Code5_y,Bemerkung_zur_Substanz
6-004.18,Parenterale Applikation von 2.200 mg bis unter 2.600 mg Hämin,,0,Hämin,hemin,,,,2200,2600,mg,milligram,,20045000,Intravenous use,AME-0009,Infusion,ISI - 0033,Parenteral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6-004.19,Parenterale Applikation von 2.600 mg oder mehr Hämin,,0,Hämin,hemin,,,,2600,,mg,milligram,,20045000,Intravenous use,AME-0009,Infusion,ISI - 0033,Parenteral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6-004.20,"Orale Applikation von 10,0 mg bis unter 17,5 mg Ambrisentan bei Patienten unter 15 Jahren",,0,Ambrisentan,ambrisentan,,,,,,,,,,,,,,,,,,,,,,,,,,n,Ambrisentan,ambrisentan,HW6NV07QEC,30792,177036-94-1,,ambrisentan,ambrisentan,HW6NV07QEC,30792,177036-94-1,Ambrisentan,C02KX02,,,,,
6-004.21,"Orale Applikation von 17,5 mg bis unter 25,0 mg Ambrisentan bei Patienten unter 15 Jahren",,0,Ambrisentan,ambrisentan,,,,,,,,,,,,,,,,,,,,,,,,,,n,Ambrisentan,ambrisentan,HW6NV07QEC,30792,177036-94-1,,ambrisentan,ambrisentan,HW6NV07QEC,30792,177036-94-1,Ambrisentan,C02KX02,,,,,
6-004.22,"Orale Applikation von 25,0 mg bis unter 35,0 mg Ambrisentan",,0,Ambrisentan,ambrisentan,,,,,,,,,,,,,,,,,,,,,,,,,,n,Ambrisentan,ambrisentan,HW6NV07QEC,30792,177036-94-1,,ambrisentan,ambrisentan,HW6NV07QEC,30792,177036-94-1,Ambrisentan,C02KX02,,,,,
6-004.23,"Orale Applikation von 35,0 mg bis unter 45,0 mg Ambrisentan",,0,Ambrisentan,ambrisentan,,,,,,,,,,,,,,,,,,,,,,,,,,n,Ambrisentan,ambrisentan,HW6NV07QEC,30792,177036-94-1,,ambrisentan,ambrisentan,HW6NV07QEC,30792,177036-94-1,Ambrisentan,C02KX02,,,,,
6-004.24,"Orale Applikation von 45,0 mg bis unter 55,0 mg Ambrisentan",,0,Ambrisentan,ambrisentan,,,,,,,,,,,,,,,,,,,,,,,,,,n,Ambrisentan,ambrisentan,HW6NV07QEC,30792,177036-94-1,,ambrisentan,ambrisentan,HW6NV07QEC,30792,177036-94-1,Ambrisentan,C02KX02,,,,,
6-004.25,"Orale Applikation von 55,0 mg bis unter 65,0 mg Ambrisentan",,0,Ambrisentan,ambrisentan,,,,,,,,,,,,,,,,,,,,,,,,,,n,Ambrisentan,ambrisentan,HW6NV07QEC,30792,177036-94-1,,ambrisentan,ambrisentan,HW6NV07QEC,30792,177036-94-1,Ambrisentan,C02KX02,,,,,
6-004.26,"Orale Applikation von 65,0 mg bis unter 75,0 mg Ambrisentan",,0,Ambrisentan,ambrisentan,,,,,,,,,,,,,,,,,,,,,,,,,,n,Ambrisentan,ambrisentan,HW6NV07QEC,30792,177036-94-1,,ambrisentan,ambrisentan,HW6NV07QEC,30792,177036-94-1,Ambrisentan,C02KX02,,,,,
6-004.27,"Orale Applikation von 75,0 mg bis unter 100,0 mg Ambrisentan",,0,Ambrisentan,ambrisentan,,,,,,,,,,,,,,,,,,,,,,,,,,n,Ambrisentan,ambrisentan,HW6NV07QEC,30792,177036-94-1,,ambrisentan,ambrisentan,HW6NV07QEC,30792,177036-94-1,Ambrisentan,C02KX02,,,,,
6-004.28,"Orale Applikation von 100,0 mg bis unter 125,0 mg Ambrisentan",,0,Ambrisentan,ambrisentan,,,,,,,,,,,,,,,,,,,,,,,,,,n,Ambrisentan,ambrisentan,HW6NV07QEC,30792,177036-94-1,,ambrisentan,ambrisentan,HW6NV07QEC,30792,177036-94-1,Ambrisentan,C02KX02,,,,,
6-004.29,"Orale Applikation von 125,0 mg bis unter 150,0 mg Ambrisentan",,0,Ambrisentan,ambrisentan,,,,,,,,,,,,,,,,,,,,,,,,,,n,Ambrisentan,ambrisentan,HW6NV07QEC,30792,177036-94-1,,ambrisentan,ambrisentan,HW6NV07QEC,30792,177036-94-1,Ambrisentan,C02KX02,,,,,
6-004.2a,"Orale Applikation von 150,0 mg bis unter 200,0 mg Ambrisentan",,0,Ambrisentan,ambrisentan,,,,,,,,,,,,,,,,,,,,,,,,,,n,Ambrisentan,ambrisentan,HW6NV07QEC,30792,177036-94-1,,ambrisentan,ambrisentan,HW6NV07QEC,30792,177036-94-1,Ambrisentan,C02KX02,,,,,
6-004.2b,"Orale Applikation von 200,0 mg bis unter 250,0 mg Ambrisentan",,0,Ambrisentan,ambrisentan,,,,,,,,,,,,,,,,,,,,,,,,,,n,Ambrisentan,ambrisentan,HW6NV07QEC,30792,177036-94-1,,ambrisentan,ambrisentan,HW6NV07QEC,30792,177036-94-1,Ambrisentan,C02KX02,,,,,
6-004.2c,"Orale Applikation von 250,0 mg bis unter 300,0 mg Ambrisentan",,0,Ambrisentan,ambrisentan,,,,,,,,,,,,,,,,,,,,,,,,,,n,Ambrisentan,ambrisentan,HW6NV07QEC,30792,177036-94-1,,ambrisentan,ambrisentan,HW6NV07QEC,30792,177036-94-1,Ambrisentan,C02KX02,,,,,
6-004.2d,"Orale Applikation von 300,0 mg bis unter 350,0 mg Ambrisentan",,0,Ambrisentan,ambrisentan,,,,,,,,,,,,,,,,,,,,,,,,,,n,Ambrisentan,ambrisentan,HW6NV07QEC,30792,177036-94-1,,ambrisentan,ambrisentan,HW6NV07QEC,30792,177036-94-1,Ambrisentan,C02KX02,,,,,
6-004.2e,"Orale Applikation von 350,0 mg bis unter 400,0 mg Ambrisentan",,0,Ambrisentan,ambrisentan,,,,,,,,,,,,,,,,,,,,,,,,,,n,Ambrisentan,ambrisentan,HW6NV07QEC,30792,177036-94-1,,ambrisentan,ambrisentan,HW6NV07QEC,30792,177036-94-1,Ambrisentan,C02KX02,,,,,
6-004.2f,"Orale Applikation von 400,0 mg bis unter 450,0 mg Ambrisentan",,0,Ambrisentan,ambrisentan,,,,,,,,,,,,,,,,,,,,,,,,,,n,Ambrisentan,ambrisentan,HW6NV07QEC,30792,177036-94-1,,ambrisentan,ambrisentan,HW6NV07QEC,30792,177036-94-1,Ambrisentan,C02KX02,,,,,
6-004.2g,"Orale Applikation von 450,0 mg oder mehr Ambrisentan",,0,Ambrisentan,ambrisentan,,,,,,,,,,,,,,,,,,,,,,,,,,n,Ambrisentan,ambrisentan,HW6NV07QEC,30792,177036-94-1,,ambrisentan,ambrisentan,HW6NV07QEC,30792,177036-94-1,Ambrisentan,C02KX02,,,,,
6-004.30,Orale Applikation von 200 mg bis unter 300 mg Dasatinib bei Patienten unter 15 Jahren,,0,Dasatinib,dasatinib,,,,200,300,mg,milligram,,20053000,Oral use,AME-0019,Swallowing,ISI - 0031,Oral,,,,,,,,,,,,n,Dasatinib,dasatinib,RBZ1571X5H,34199,302962-49-8,,dasatinib,dasatinib,RBZ1571X5H,34199,302962-49-8,Dasatinib,L01XE06,,,,,
6-004.31,Orale Applikation von 300 mg bis unter 500 mg Dasatinib bei Patienten unter 15 Jahren,,0,Dasatinib,dasatinib,,,,300,500,mg,milligram,,20053000,Oral use,AME-0019,Swallowing,ISI - 0031,Oral,,,,,,,,,,,,n,Dasatinib,dasatinib,RBZ1571X5H,34199,302962-49-8,,dasatinib,dasatinib,RBZ1571X5H,34199,302962-49-8,Dasatinib,L01XE06,,,,,
6-004.32,Orale Applikation von 500 mg bis unter 700 mg Dasatinib bei Patienten unter 15 Jahren,,0,Dasatinib,dasatinib,,,,500,700,mg,milligram,,20053000,Oral use,AME-0019,Swallowing,ISI - 0031,Oral,,,,,,,,,,,,n,Dasatinib,dasatinib,RBZ1571X5H,34199,302962-49-8,,dasatinib,dasatinib,RBZ1571X5H,34199,302962-49-8,Dasatinib,L01XE06,,,,,
6-004.33,Orale Applikation von 700 mg bis unter 1.000 mg Dasatinib,,0,Dasatinib,dasatinib,,,,700,1000,mg,milligram,,20053000,Oral use,AME-0019,Swallowing,ISI - 0031,Oral,,,,,,,,,,,,n,Dasatinib,dasatinib,RBZ1571X5H,34199,302962-49-8,,dasatinib,dasatinib,RBZ1571X5H,34199,302962-49-8,Dasatinib,L01XE06,,,,,
6-004.34,Orale Applikation von 1.000 mg bis unter 1.300 mg Dasatinib,,0,Dasatinib,dasatinib,,,,1000,1300,mg,milligram,,20053000,Oral use,AME-0019,Swallowing,ISI - 0031,Oral,,,,,,,,,,,,n,Dasatinib,dasatinib,RBZ1571X5H,34199,302962-49-8,,dasatinib,dasatinib,RBZ1571X5H,34199,302962-49-8,Dasatinib,L01XE06,,,,,
6-004.35,Orale Applikation von 1.300 mg bis unter 1.600 mg Dasatinib,,0,Dasatinib,dasatinib,,,,1300,1600,mg,milligram,,20053000,Oral use,AME-0019,Swallowing,ISI - 0031,Oral,,,,,,,,,,,,n,Dasatinib,dasatinib,RBZ1571X5H,34199,302962-49-8,,dasatinib,dasatinib,RBZ1571X5H,34199,302962-49-8,Dasatinib,L01XE06,,,,,
6-004.36,Orale Applikation von 1.600 mg bis unter 1.900 mg Dasatinib,,0,Dasatinib,dasatinib,,,,1600,1900,mg,milligram,,20053000,Oral use,AME-0019,Swallowing,ISI - 0031,Oral,,,,,,,,,,,,n,Dasatinib,dasatinib,RBZ1571X5H,34199,302962-49-8,,dasatinib,dasatinib,RBZ1571X5H,34199,302962-49-8,Dasatinib,L01XE06,,,,,
6-004.37,Orale Applikation von 1.900 mg bis unter 2.200 mg Dasatinib,,0,Dasatinib,dasatinib,,,,1900,2200,mg,milligram,,20053000,Oral use,AME-0019,Swallowing,ISI - 0031,Oral,,,,,,,,,,,,n,Dasatinib,dasatinib,RBZ1571X5H,34199,302962-49-8,,dasatinib,dasatinib,RBZ1571X5H,34199,302962-49-8,Dasatinib,L01XE06,,,,,
6-004.38,Orale Applikation von 2.200 mg bis unter 2.800 mg Dasatinib,,0,Dasatinib,dasatinib,,,,2200,2800,mg,milligram,,20053000,Oral use,AME-0019,Swallowing,ISI - 0031,Oral,,,,,,,,,,,,n,Dasatinib,dasatinib,RBZ1571X5H,34199,302962-49-8,,dasatinib,dasatinib,RBZ1571X5H,34199,302962-49-8,Dasatinib,L01XE06,,,,,
6-004.39,Orale Applikation von 2.800 mg bis unter 3.400 mg Dasatinib,,0,Dasatinib,dasatinib,,,,2800,3400,mg,milligram,,20053000,Oral use,AME-0019,Swallowing,ISI - 0031,Oral,,,,,,,,,,,,n,Dasatinib,dasatinib,RBZ1571X5H,34199,302962-49-8,,dasatinib,dasatinib,RBZ1571X5H,34199,302962-49-8,Dasatinib,L01XE06,,,,,
6-004.3a,Orale Applikation von 3.400 mg bis unter 4.000 mg Dasatinib,,0,Dasatinib,dasatinib,,,,3400,4000,mg,milligram,,20053000,Oral use,AME-0019,Swallowing,ISI - 0031,Oral,,,,,,,,,,,,n,Dasatinib,dasatinib,RBZ1571X5H,34199,302962-49-8,,dasatinib,dasatinib,RBZ1571X5H,34199,302962-49-8,Dasatinib,L01XE06,,,,,
6-004.3b,Orale Applikation von 4.000 mg bis unter 4.600 mg Dasatinib,,0,Dasatinib,dasatinib,,,,4000,4600,mg,milligram,,20053000,Oral use,AME-0019,Swallowing,ISI - 0031,Oral,,,,,,,,,,,,n,Dasatinib,dasatinib,RBZ1571X5H,34199,302962-49-8,,dasatinib,dasatinib,RBZ1571X5H,34199,302962-49-8,Dasatinib,L01XE06,,,,,
6-004.3c,Orale Applikation von 4.600 mg bis unter 5.200 mg Dasatinib,,0,Dasatinib,dasatinib,,,,4600,5200,mg,milligram,,20053000,Oral use,AME-0019,Swallowing,ISI - 0031,Oral,,,,,,,,,,,,n,Dasatinib,dasatinib,RBZ1571X5H,34199,302962-49-8,,dasatinib,dasatinib,RBZ1571X5H,34199,302962-49-8,Dasatinib,L01XE06,,,,,
6-004.3d,Orale Applikation von 5.200 mg bis unter 5.800 mg Dasatinib,,0,Dasatinib,dasatinib,,,,5200,5800,mg,milligram,,20053000,Oral use,AME-0019,Swallowing,ISI - 0031,Oral,,,,,,,,,,,,n,Dasatinib,dasatinib,RBZ1571X5H,34199,302962-49-8,,dasatinib,dasatinib,RBZ1571X5H,34199,302962-49-8,Dasatinib,L01XE06,,,,,
6-004.3e,Orale Applikation von 5.800 mg bis unter 6.400 mg Dasatinib,,0,Dasatinib,dasatinib,,,,5800,6400,mg,milligram,,20053000,Oral use,AME-0019,Swallowing,ISI - 0031,Oral,,,,,,,,,,,,n,Dasatinib,dasatinib,RBZ1571X5H,34199,302962-49-8,,dasatinib,dasatinib,RBZ1571X5H,34199,302962-49-8,Dasatinib,L01XE06,,,,,
6-004.3f,Orale Applikation von 6.400 mg bis unter 7.600 mg Dasatinib,,0,Dasatinib,dasatinib,,,,6400,7600,mg,milligram,,20053000,Oral use,AME-0019,Swallowing,ISI - 0031,Oral,,,,,,,,,,,,n,Dasatinib,dasatinib,RBZ1571X5H,34199,302962-49-8,,dasatinib,dasatinib,RBZ1571X5H,34199,302962-49-8,Dasatinib,L01XE06,,,,,
6-004.3g,Orale Applikation von 7.600 mg bis unter 8.800 mg Dasatinib,,0,Dasatinib,dasatinib,,,,7600,8800,mg,milligram,,20053000,Oral use,AME-0019,Swallowing,ISI - 0031,Oral,,,,,,,,,,,,n,Dasatinib,dasatinib,RBZ1571X5H,34199,302962-49-8,,dasatinib,dasatinib,RBZ1571X5H,34199,302962-49-8,Dasatinib,L01XE06,,,,,
6-004.3h,Orale Applikation von 8.800 mg oder mehr Dasatinib,,0,Dasatinib,dasatinib,,,,8800,,mg,milligram,,20053000,Oral use,AME-0019,Swallowing,ISI - 0031,Oral,,,,,,,,,,,,n,Dasatinib,dasatinib,RBZ1571X5H,34199,302962-49-8,,dasatinib,dasatinib,RBZ1571X5H,34199,302962-49-8,Dasatinib,L01XE06,,,,,
6-004.40,Parenterale Applikation von 30 mg bis unter 60 mg Decitabine,,0,Decitabine,decitabine,,,,30,60,mg,milligram,,20045000,Intravenous use,AME-0009,Infusion,ISI - 0033,Parenteral,,,,,,,ja,,Powder for concentrate for solution for infusion,,Dacogen,n,Decitabin,decitabine,776B62CQ27,23839,2353-33-5,,decitabine,decitabine,776B62CQ27,23839,2353-33-5,Decitabin,L01BC08,,,,,INN engl: Decitabine
6-004.41,Parenterale Applikation von 60 mg bis unter 90 mg Decitabine,,0,Decitabine,decitabine,,,,60,90,mg,milligram,,20045000,Intravenous use,AME-0009,Infusion,ISI - 0033,Parenteral,,,,,,,ja,,Powder for concentrate for solution for infusion,,Dacogen,n,Decitabin,decitabine,776B62CQ27,23839,2353-33-5,,decitabine,decitabine,776B62CQ27,23839,2353-33-5,Decitabin,L01BC08,,,,,INN engl: Decitabine
6-004.42,Parenterale Applikation von 90 mg bis unter 120 mg Decitabine,,0,Decitabine,decitabine,,,,90,120,mg,milligram,,20045000,Intravenous use,AME-0009,Infusion,ISI - 0033,Parenteral,,,,,,,ja,,Powder for concentrate for solution for infusion,,Dacogen,n,Decitabin,decitabine,776B62CQ27,23839,2353-33-5,,decitabine,decitabine,776B62CQ27,23839,2353-33-5,Decitabin,L01BC08,,,,,INN engl: Decitabine
6-004.43,Parenterale Applikation von 120 mg bis unter 150 mg Decitabine,,0,Decitabine,decitabine,,,,120,150,mg,milligram,,20045000,Intravenous use,AME-0009,Infusion,ISI - 0033,Parenteral,,,,,,,ja,,Powder for concentrate for solution for infusion,,Dacogen,n,Decitabin,decitabine,776B62CQ27,23839,2353-33-5,,decitabine,decitabine,776B62CQ27,23839,2353-33-5,Decitabin,L01BC08,,,,,INN engl: Decitabine
6-004.44,Parenterale Applikation von 150 mg bis unter 180 mg Decitabine,,0,Decitabine,decitabine,,,,150,180,mg,milligram,,20045000,Intravenous use,AME-0009,Infusion,ISI - 0033,Parenteral,,,,,,,ja,,Powder for concentrate for solution for infusion,,Dacogen,n,Decitabin,decitabine,776B62CQ27,23839,2353-33-5,,decitabine,decitabine,776B62CQ27,23839,2353-33-5,Decitabin,L01BC08,,,,,INN engl: Decitabine
6-004.45,Parenterale Applikation von 180 mg bis unter 210 mg Decitabine,,0,Decitabine,decitabine,,,,180,210,mg,milligram,,20045000,Intravenous use,AME-0009,Infusion,ISI - 0033,Parenteral,,,,,,,ja,,Powder for concentrate for solution for infusion,,Dacogen,n,Decitabin,decitabine,776B62CQ27,23839,2353-33-5,,decitabine,decitabine,776B62CQ27,23839,2353-33-5,Decitabin,L01BC08,,,,,INN engl: Decitabine
6-004.46,Parenterale Applikation von 210 mg bis unter 240 mg Decitabine,,0,Decitabine,decitabine,,,,210,240,mg,milligram,,20045000,Intravenous use,AME-0009,Infusion,ISI - 0033,Parenteral,,,,,,,ja,,Powder for concentrate for solution for infusion,,Dacogen,n,Decitabin,decitabine,776B62CQ27,23839,2353-33-5,,decitabine,decitabine,776B62CQ27,23839,2353-33-5,Decitabin,L01BC08,,,,,INN engl: Decitabine
6-004.47,Parenterale Applikation von 240 mg bis unter 270 mg Decitabine,,0,Decitabine,decitabine,,,,240,270,mg,milligram,,20045000,Intravenous use,AME-0009,Infusion,ISI - 0033,Parenteral,,,,,,,ja,,Powder for concentrate for solution for infusion,,Dacogen,n,Decitabin,decitabine,776B62CQ27,23839,2353-33-5,,decitabine,decitabine,776B62CQ27,23839,2353-33-5,Decitabin,L01BC08,,,,,INN engl: Decitabine
6-004.48,Parenterale Applikation von 270 mg bis unter 300 mg Decitabine,,0,Decitabine,decitabine,,,,270,300,mg,milligram,,20045000,Intravenous use,AME-0009,Infusion,ISI - 0033,Parenteral,,,,,,,ja,,Powder for concentrate for solution for infusion,,Dacogen,n,Decitabin,decitabine,776B62CQ27,23839,2353-33-5,,decitabine,decitabine,776B62CQ27,23839,2353-33-5,Decitabin,L01BC08,,,,,INN engl: Decitabine
6-004.49,Parenterale Applikation von 300 mg bis unter 330 mg Decitabine,,0,Decitabine,decitabine,,,,300,330,mg,milligram,,20045000,Intravenous use,AME-0009,Infusion,ISI - 0033,Parenteral,,,,,,,ja,,Powder for concentrate for solution for infusion,,Dacogen,n,Decitabin,decitabine,776B62CQ27,23839,2353-33-5,,decitabine,decitabine,776B62CQ27,23839,2353-33-5,Decitabin,L01BC08,,,,,INN engl: Decitabine
6-004.4a,Parenterale Applikation von 330 mg bis unter 360 mg Decitabine,,0,Decitabine,decitabine,,,,330,360,mg,milligram,,20045000,Intravenous use,AME-0009,Infusion,ISI - 0033,Parenteral,,,,,,,ja,,Powder for concentrate for solution for infusion,,Dacogen,n,Decitabin,decitabine,776B62CQ27,23839,2353-33-5,,decitabine,decitabine,776B62CQ27,23839,2353-33-5,Decitabin,L01BC08,,,,,INN engl: Decitabine
6-004.4b,Parenterale Applikation von 360 mg bis unter 390 mg Decitabine,,0,Decitabine,decitabine,,,,360,390,mg,milligram,,20045000,Intravenous use,AME-0009,Infusion,ISI - 0033,Parenteral,,,,,,,ja,,Powder for concentrate for solution for infusion,,Dacogen,n,Decitabin,decitabine,776B62CQ27,23839,2353-33-5,,decitabine,decitabine,776B62CQ27,23839,2353-33-5,Decitabin,L01BC08,,,,,INN engl: Decitabine
6-004.4c,Parenterale Applikation von 390 mg bis unter 420 mg Decitabine,,0,Decitabine,decitabine,,,,390,420,mg,milligram,,20045000,Intravenous use,AME-0009,Infusion,ISI - 0033,Parenteral,,,,,,,ja,,Powder for concentrate for solution for infusion,,Dacogen,n,Decitabin,decitabine,776B62CQ27,23839,2353-33-5,,decitabine,decitabine,776B62CQ27,23839,2353-33-5,Decitabin,L01BC08,,,,,INN engl: Decitabine
6-004.4d,Parenterale Applikation von 420 mg bis unter 450 mg Decitabine,,0,Decitabine,decitabine,,,,420,450,mg,milligram,,20045000,Intravenous use,AME-0009,Infusion,ISI - 0033,Parenteral,,,,,,,ja,,Powder for concentrate for solution for infusion,,Dacogen,n,Decitabin,decitabine,776B62CQ27,23839,2353-33-5,,decitabine,decitabine,776B62CQ27,23839,2353-33-5,Decitabin,L01BC08,,,,,INN engl: Decitabine
6-004.4e,Parenterale Applikation von 450 mg bis unter 480 mg Decitabine,,0,Decitabine,decitabine,,,,450,480,mg,milligram,,20045000,Intravenous use,AME-0009,Infusion,ISI - 0033,Parenteral,,,,,,,ja,,Powder for concentrate for solution for infusion,,Dacogen,n,Decitabin,decitabine,776B62CQ27,23839,2353-33-5,,decitabine,decitabine,776B62CQ27,23839,2353-33-5,Decitabin,L01BC08,,,,,INN engl: Decitabine
6-004.4f,Parenterale Applikation von 480 mg bis unter 510 mg Decitabine,,0,Decitabine,decitabine,,,,480,510,mg,milligram,,20045000,Intravenous use,AME-0009,Infusion,ISI - 0033,Parenteral,,,,,,,ja,,Powder for concentrate for solution for infusion,,Dacogen,n,Decitabin,decitabine,776B62CQ27,23839,2353-33-5,,decitabine,decitabine,776B62CQ27,23839,2353-33-5,Decitabin,L01BC08,,,,,INN engl: Decitabine
6-004.4g,Parenterale Applikation von 510 mg oder mehr Decitabine,,0,Decitabine,decitabine,,,,510,,mg,milligram,,20045000,Intravenous use,AME-0009,Infusion,ISI - 0033,Parenteral,,,,,,,ja,,Powder for concentrate for solution for infusion,,Dacogen,n,Decitabin,decitabine,776B62CQ27,23839,2353-33-5,,decitabine,decitabine,776B62CQ27,23839,2353-33-5,Decitabin,L01BC08,,,,,INN engl: Decitabine
6-004.50,Parenterale Applikation von 75 mg bis unter 150 mg Micafungin bei Patienten unter 15 Jahren,,0,Micafungin,micafungin,,,,75,150,mg,milligram,,20045000,Intravenous use,AME-0009,Infusion,ISI - 0033,Parenteral,,,,,,,ja,,Powder for solution for infusion,,Mycamine,n,Micafungin,micafungin,R10H71BSWG,32400,235114-32-6,,micafungin,micafungin,R10H71BSWG,32400,235114-32-6,Micafungin,J02AX05,,,,,
6-004.51,Parenterale Applikation von 150 mg bis unter 250 mg Micafungin,,0,Micafungin,micafungin,,,,150,250,mg,milligram,,20045000,Intravenous use,AME-0009,Infusion,ISI - 0033,Parenteral,,,,,,,ja,,Powder for solution for infusion,,Mycamine,n,Micafungin,micafungin,R10H71BSWG,32400,235114-32-6,,micafungin,micafungin,R10H71BSWG,32400,235114-32-6,Micafungin,J02AX05,,,,,
6-004.52,Parenterale Applikation von 250 mg bis unter 350 mg Micafungin,,0,Micafungin,micafungin,,,,250,350,mg,milligram,,20045000,Intravenous use,AME-0009,Infusion,ISI - 0033,Parenteral,,,,,,,ja,,Powder for solution for infusion,,Mycamine,n,Micafungin,micafungin,R10H71BSWG,32400,235114-32-6,,micafungin,micafungin,R10H71BSWG,32400,235114-32-6,Micafungin,J02AX05,,,,,
6-004.53,Parenterale Applikation von 350 mg bis unter 450 mg Micafungin,,0,Micafungin,micafungin,,,,350,450,mg,milligram,,20045000,Intravenous use,AME-0009,Infusion,ISI - 0033,Parenteral,,,,,,,ja,,Powder for solution for infusion,,Mycamine,n,Micafungin,micafungin,R10H71BSWG,32400,235114-32-6,,micafungin,micafungin,R10H71BSWG,32400,235114-32-6,Micafungin,J02AX05,,,,,
6-004.54,Parenterale Applikation von 450 mg bis unter 550 mg Micafungin,,0,Micafungin,micafungin,,,,450,550,mg,milligram,,20045000,Intravenous use,AME-0009,Infusion,ISI - 0033,Parenteral,,,,,,,ja,,Powder for solution for infusion,,Mycamine,n,Micafungin,micafungin,R10H71BSWG,32400,235114-32-6,,micafungin,micafungin,R10H71BSWG,32400,235114-32-6,Micafungin,J02AX05,,,,,
6-004.55,Parenterale Applikation von 550 mg bis unter 650 mg Micafungin,,0,Micafungin,micafungin,,,,550,650,mg,milligram,,20045000,Intravenous use,AME-0009,Infusion,ISI - 0033,Parenteral,,,,,,,ja,,Powder for solution for infusion,,Mycamine,n,Micafungin,micafungin,R10H71BSWG,32400,235114-32-6,,micafungin,micafungin,R10H71BSWG,32400,235114-32-6,Micafungin,J02AX05,,,,,
6-004.56,Parenterale Applikation von 650 mg bis unter 750 mg Micafungin,,0,Micafungin,micafungin,,,,650,750,mg,milligram,,20045000,Intravenous use,AME-0009,Infusion,ISI - 0033,Parenteral,,,,,,,ja,,Powder for solution for infusion,,Mycamine,n,Micafungin,micafungin,R10H71BSWG,32400,235114-32-6,,micafungin,micafungin,R10H71BSWG,32400,235114-32-6,Micafungin,J02AX05,,,,,
6-004.57,Parenterale Applikation von 750 mg bis unter 850 mg Micafungin,,0,Micafungin,micafungin,,,,750,850,mg,milligram,,20045000,Intravenous use,AME-0009,Infusion,ISI - 0033,Parenteral,,,,,,,ja,,Powder for solution for infusion,,Mycamine,n,Micafungin,micafungin,R10H71BSWG,32400,235114-32-6,,micafungin,micafungin,R10H71BSWG,32400,235114-32-6,Micafungin,J02AX05,,,,,
6-004.58,Parenterale Applikation von 850 mg bis unter 950 mg Micafungin,,0,Micafungin,micafungin,,,,850,950,mg,milligram,,20045000,Intravenous use,AME-0009,Infusion,ISI - 0033,Parenteral,,,,,,,ja,,Powder for solution for infusion,,Mycamine,n,Micafungin,micafungin,R10H71BSWG,32400,235114-32-6,,micafungin,micafungin,R10H71BSWG,32400,235114-32-6,Micafungin,J02AX05,,,,,
6-004.59,Parenterale Applikation von 950 mg bis unter 1.150 mg Micafungin,,0,Micafungin,micafungin,,,,950,1150,mg,milligram,,20045000,Intravenous use,AME-0009,Infusion,ISI - 0033,Parenteral,,,,,,,ja,,Powder for solution for infusion,,Mycamine,n,Micafungin,micafungin,R10H71BSWG,32400,235114-32-6,,micafungin,micafungin,R10H71BSWG,32400,235114-32-6,Micafungin,J02AX05,,,,,
6-004.5a,Parenterale Applikation von 1.150 mg bis unter 1.350 mg Micafungin,,0,Micafungin,micafungin,,,,1150,1350,mg,milligram,,20045000,Intravenous use,AME-0009,Infusion,ISI - 0033,Parenteral,,,,,,,ja,,Powder for solution for infusion,,Mycamine,n,Micafungin,micafungin,R10H71BSWG,32400,235114-32-6,,micafungin,micafungin,R10H71BSWG,32400,235114-32-6,Micafungin,J02AX05,,,,,
6-004.5b,Parenterale Applikation von 1.350 mg bis unter 1.550 mg Micafungin,,0,Micafungin,micafungin,,,,1350,1550,mg,milligram,,20045000,Intravenous use,AME-0009,Infusion,ISI - 0033,Parenteral,,,,,,,ja,,Powder for solution for infusion,,Mycamine,n,Micafungin,micafungin,R10H71BSWG,32400,235114-32-6,,micafungin,micafungin,R10H71BSWG,32400,235114-32-6,Micafungin,J02AX05,,,,,
